STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.3973599672317496,A,Annual,Sub-Saharan Africa (IDA & IBRD),"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.38721990585327,A,Annual,Upper middle income,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.03481006622315,A,Annual,World,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.60419988632202,A,Annual,Afghanistan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.29533986928598,A,Annual,Albania,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,7.02950889772261,A,Annual,Algeria,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.56577895521486,A,Annual,Andorra,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.08191085718142,A,Annual,Angola,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.13043025907083,A,Annual,Antigua and Barbuda,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.34582996368408,A,Annual,Argentina,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.77248001098633,A,Annual,Armenia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.69500242842903,A,Annual,Zambia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,6.07020998001099,A,Annual,Zimbabwe,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.63769446369719,A,Annual,Eastern & Southern Africa,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.9402099847793552,A,Annual,Western & Central Africa,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.75275872925405,A,Annual,Caribbean small states,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.50127983093262,A,Annual,Central Europe and the Baltics,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.4985499382019,A,Annual,Early-demographic dividend,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.94217002391815,A,Annual,East Asia & Pacific,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.3261799812316895,A,Annual,East Asia & Pacific (excluding high income),"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.3261799812316895,A,Annual,East Asia & Pacific (IDA & IBRD),"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.24853491783142,A,Annual,Euro area,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.99780988693237,A,Annual,Europe & Central Asia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.83589298172277,A,Annual,Uzbekistan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,8.60634669948001,A,Annual,Vanuatu,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.29537010192871,A,Annual,Vietnam,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.73974990844727,A,Annual,Zambia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.05048990249634,A,Annual,Zimbabwe,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2019,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.51140984355031,A,Annual,Eastern & Southern Africa,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2019,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.0473994932468,A,Annual,Western & Central Africa,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2019,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.42433500289917,A,Annual,Arab World,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.18953990936279,A,Annual,World,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.4794499874115,A,Annual,Afghanistan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,8.6917709007891,A,Annual,Algeria,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.97662997245789,A,Annual,Andorra,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.42131996154785,A,Annual,Angola,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARG,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.01971006393433,A,Annual,Argentina,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.24900007247925,A,Annual,Armenia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,6.75109004974365,A,Annual,Aruba,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.63716008451231,A,Annual,Jordan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.90163701288194,A,Annual,Kazakhstan,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.93121004104614,A,Annual,Kenya,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2012,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,12.499488,A,Annual,Kiribati,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
